species,tree,branch,date,parent,no_daughters,order,length_cm,path_length,tot_length,diameter_mm,area,path_area,tot_area,volume,path_volume,tot_volume,path_length_plus,tot_length_plus,area_plus,tot_area_plus,volume_plus,tot_volume_plus,no_twigs,tot_no_twigs,no_spurs,no_scars,stem_m,path_stem_m,tot_stem_m,twig_m,tot_twig_m,leaf_m,flower_m,length_ratio,path_ratio,diameter_ratio,mass_ratio,summass_ratio,area_ratio,bearing,opp_length_cm,declination,root_dia
cherry,15,139,72,129,3,4,21.5,173,1060,25.5,1722.4,NA,13164.9,10980.2,NA,42307.5,173,1936.5,1722.4,13164.9,10980.2,42307.5,5,42,0,1,70.7,NA,295.1,19.7,266.5,,,2.15,0.932,0.934,1.66,0.55,1.081,240,,25,
cherry,15,135,72,139,0,5,33,33,33,6.4,663.5,663.5,663.5,1061.6,1061.6,1061.6,60.5,237,663.5,1945.3,1061.6,1702.5,6,6,0,0,10.6,10.6,10.6,21,21,,,1.535,0.422,0.251,0.15,0.056,NA,220,,20,
cherry,15,136,72,139,2,4,4.5,91.5,166.5,16.9,238.9,2972.1,4880.6,1009.4,7842.4,11707.1,122,839,238.9,4880.6,1009.4,11707.1,0,31,0,0,7.7,67.5,93.4,0,98.2,,,0.209,0.85,0.663,0.109,0.49,0.58,220,,10,
cherry,15,137,72,136,0,5,75,75,75,8.1,1908.5,1908.5,1908.5,3864.7,3864.7,3864.7,117.5,315,1908.5,3416.5,3864.7,4618.7,16,16,5,0,25.9,25.9,25.9,13.4,13.4,,,16.667,0.963,0.479,3.364,0.277,NA,170,,50,
cherry,15,138,72,136,0,4,87,87,87,10,2733.2,2733.2,2733.2,6833,6833,6833,87,519.5,2733.2,5450.7,6833,8191.7,15,15,1,1,59.8,59.8,59.8,84.8,84.8,,,19.333,0.713,0.592,7.766,0.64,NA,220,,10,
cherry,15,140,72,42,2,2,38,329.5,1860,65.1,7771.7,35024.9,99353.2,126484,427351.4,697670.8,348.5,10004,7771.7,99353.2,126484,697670.8,7,513,0,6,946,3008.5,4655.1,1.4,1384.3,,,0.543,0.833,0.877,0.45,0.63,0.849,120,,55,
cherry,15,141,72,140,0,3,38,38,38,8.4,1002.8,1002.8,1002.8,2105.9,2105.9,2105.9,38,154.5,1002.8,1734.8,2105.9,2471.9,8,8,2,0,13.5,13.5,13.5,11.3,11.3,,,1,0.109,0.129,0.014,0.003,NA,60,,0,
cherry,15,142,72,140,3,2,51,291.5,1784,59.4,9517.1,27253.2,90578.7,141329.5,300867.4,569080.9,310.5,9811.5,9517.1,90578.7,141329.5,569080.9,8,498,0,3,998.1,2062.5,3695.6,49.4,1371.6,,,1.342,0.891,0.912,1.055,0.794,0.942,150,,20,
cherry,15,143,72,142,0,3,104,104,104,13.7,4476.1,4476.1,4476.1,15330.8,15330.8,15330.8,104,547.5,4476.1,7262.7,15330.8,16724.1,23,23,3,6,77.8,77.8,77.8,66.8,66.8,,,2.039,0.335,0.231,0.078,0.021,NA,60,,0,
cherry,15,144,72,142,0,3,170,170,170,17.8,9506.5,9506.5,9506.5,42303.7,42303.7,42303.7,170,1852,9506.5,20074.8,42303.7,47587.9,71,71,23,11,258.8,258.8,258.8,182.2,182.2,,,3.333,0.548,0.3,0.259,0.07,NA,200,,35,
cherry,15,145,72,142,2,2,31.5,240.5,1459,53.1,5254.8,17736.1,67079,69757.3,159537.9,370116.9,259.5,7361,5254.8,67079,69757.3,370116.9,8,396,0,3,450.2,1064.4,2360.9,16,1073.2,,,0.618,0.836,0.894,0.451,0.639,1.081,140,,50,
cherry,15,146,72,6,1,4,43,163.5,222.5,27.7,3742,8056.6,10688.6,25913,41016.3,50360,163.5,903.5,3742,10688.6,25913,50360,13,58,1,6,163.2,273.7,329.7,27.3,133.7,,,0.589,0.336,0.301,0.05,0.023,0.591,,,,
cherry,15,147,72,6,2,3,35,356,5321,91,10006,55244.6,170460.6,227635.9,950168.8,1629528.6,413.5,14546,10006,170460.6,227635.9,1629528.6,6,458,0,4,1285.6,5689.8,10135.3,23.8,3938.3,,,0.479,0.85,0.989,0.394,0.721,1.208,310,,45,
cherry,15,148,72,147,2,4,37,210,1283.5,30.3,3522,NA,20783.3,26679.4,NA,85216.5,239.5,2035,3522,20783.3,26679.4,85216.5,9,69,1,1,172.7,NA,508.1,29.1,219.6,,,1.057,0.42,0.333,0.134,0.049,0.787,140,,20,
cherry,15,149,72,157,0,5,38.5,38.5,38.5,8.5,1028.1,1028.1,1028.1,2184.7,2184.7,2184.7,38.5,154,1028.1,1753.8,2184.7,2547.6,8,8,1,0,14.8,14.8,14.8,24.7,24.7,,,1.055,0.45,0.464,0.305,0.124,NA,80,,0,
cherry,15,150,72,158,2,4,23.5,77.5,108.5,13.8,1018.8,2155.4,3100.1,3514.9,5418.8,7709.6,107,360.5,1018.8,3100.1,3514.9,7709.6,4,24,0,0,20.5,35.3,48.7,9.6,36.5,,,2.938,2.184,0.89,1.767,0.868,0.73,180,,0,
cherry,15,151,72,148,0,5,67,67,67,6.4,1347.1,1347.1,1347.1,2155.4,2155.4,2155.4,91,243,1347.1,2452.9,2155.4,2708.3,11,11,5,0,13.5,13.5,13.5,12.5,12.5,,,1.811,0.524,0.211,0.078,0.027,NA,90,,35,
cherry,15,152,72,148,2,4,24,173,1179.5,26.1,1967.9,NA,15914.2,12840.5,NA,56381.7,202.5,1755,1967.9,15914.2,12840.5,56381.7,2,49,1,0,66.1,NA,321.9,8.8,178,,,0.649,0.787,0.861,0.383,0.628,0.905,150,,20,
cherry,15,153,72,152,0,5,31,31,31,5.1,496.7,496.7,496.7,633.3,633.3,633.3,80.5,208.5,496.7,1612,633.3,1190.9,6,6,1,0,7.9,7.9,7.9,15.6,15.6,,,1.292,0.59,0.195,0.12,0.025,NA,70,,35,
cherry,15,154,72,152,2,4,15,149,1124.5,24.3,1145.1,NA,13449.6,6956.5,NA,42907.9,178.5,1522.5,1145.1,13449.6,6956.5,42907.9,4,41,4,0,35.5,NA,247.9,0.8,153.6,,,0.625,0.824,0.931,0.537,0.764,1,150,,15,
cherry,15,155,72,163,0,5,89.5,89.5,89.5,9.5,2671.1,2671.1,2671.1,6344,6344,6344,119.5,432,2671.1,4823.1,6344,7420,14,14,2,0,34.7,34.7,34.7,36.4,36.4,,,7.458,1.226,0.404,1.324,0.178,NA,90,,5,
cherry,15,163,72,154,3,4,12,134,1068.5,23.5,885.9,NA,11505.9,5204.8,NA,34713.6,163.5,1319,885.9,11505.9,5204.8,34713.6,3,32,3,0,26.2,NA,202.8,19.1,139.3,,,0.8,0.867,0.967,0.738,0.812,0.849,150,,20,
cherry,15,156,72,163,0,5,52,52,52,6.6,1078.2,1078.2,1078.2,1779,1779,1779,78,212,1078.2,2083.5,1779,2281.7,12,12,3,3,14.8,14.8,14.8,13.5,13.5,,,4.333,0.8,0.281,0.565,0.076,NA,180,,-35,
cherry,15,157,72,163,2,4,36.5,122,572.5,18.3,2098.4,NA,6870.7,9600.3,NA,21385.8,151.5,663,2098.4,6870.7,9600.3,21385.8,9,17,4,0,48.5,NA,127.1,0,70.3,,,3.042,0.877,0.779,1.851,0.612,0.933,140,,15,
cherry,15,158,72,157,2,4,8,85.5,382,15.5,389.6,NA,3744.2,1509.5,NA,9600.8,115,472.5,389.6,3744.2,1509.5,9600.8,2,8,2,0,11.6,NA,63.8,0.5,45.6,,,0.219,0.573,0.847,0.239,0.47,0.943,180,,0,
cherry,15,159,72,158,0,5,13.5,13.5,13.5,6,254.5,254.5,254.5,381.7,381.7,381.7,41,104,254.5,823.1,381.7,666,6,6,1,0,3.5,3.5,3.5,8.6,8.6,,,1.688,0.837,0.387,0.302,0.062,NA,270,,45,
cherry,15,160,72,150,0,5,54,54,54,6.7,1136.6,1136.6,1136.6,1903.9,1903.9,1903.9,83.5,123.5,1136.6,1573.3,1903.9,2122.2,12,12,7,2,14.8,14.8,14.8,5.3,5.3,,,2.298,0.78,0.486,0.722,0.304,NA,110,,35,
cherry,15,161,72,150,0,4,31,31,31,9.7,944.7,944.7,944.7,2290.8,2290.8,2290.8,73.5,213.5,944.7,2091.4,2290.8,2864.1,8,8,3,0,13.4,13.4,13.4,21.6,21.6,,,1.319,0.687,0.703,0.654,0.275,NA,210,,5,
cherry,15,162,72,154,0,5,41,41,41,6.2,798.6,798.6,798.6,1237.8,1237.8,1237.8,80,188.5,798.6,1725.4,1237.8,1701.2,5,5,0,0,9.6,9.6,9.6,13.5,13.5,,,2.733,0.711,0.255,0.27,0.04,NA,0,,90,
cherry,15,164,72,145,0,3,77,77,77,11.9,2878.6,2878.6,2878.6,8564,8564,8564,103,341.5,2878.6,4540.5,8564,9395,16,16,2,2,51.3,51.3,51.3,28.1,28.1,,,2.444,0.397,0.224,0.114,0.022,NA,180,,0,
cherry,15,165,72,145,3,2,11,209,1350.5,53.9,1862.7,12481.3,58945.6,25099.2,89780.6,291795.6,228,6988,1862.7,58945.6,25099.2,291795.6,0,372,0,0,161.9,614.2,1859.4,0,1029.1,,,0.349,0.879,1.015,0.36,0.788,0.842,140,,60,
cherry,15,166,72,165,0,3,65,65,65,10.4,2123.7,2123.7,2123.7,5521.7,5521.7,5521.7,65,403.5,2123.7,4250.6,5521.7,6585.1,21,21,3,7,46.8,46.8,46.8,39.5,39.5,,,5.909,0.285,0.193,0.289,0.025,NA,250,,20,
cherry,15,167,72,165,4,3,68,198,630.5,32.5,6942.9,10618.6,25716,56411.2,64681.4,112000.7,217,2774.5,6942.9,25716,56411.2,112000.7,21,159,3,2,382.2,452.3,784,107.4,433.2,,,6.182,0.952,0.603,2.361,0.422,0.728,70,,30,
cherry,15,168,72,165,2,2,73,188.5,644,35.8,8210.2,15090.6,29243.2,73481.6,113680.4,149174,208,3799,8210.2,29243.2,73481.6,149174,1,192,0,0,374.2,626.8,866.7,194,556.4,,,6.636,0.912,0.664,2.311,0.466,1.111,120,,65,
cherry,15,169,72,168,0,3,64,64,64,9.6,1930.2,1930.2,1930.2,4632.5,4632.5,4632.5,100.5,393.5,1930.2,4000.5,4632.5,5667.7,17,17,5,2,33.8,33.8,33.8,34.9,34.9,,,0.877,0.483,0.268,0.09,0.039,NA,10,,40,
cherry,15,170,72,168,6,2,21,115.5,507,36.5,2408,6880.4,19102.8,21973.3,40198.8,71059.9,135,3332.5,2408,19102.8,21973.3,71059.9,6,174,1,4,120,252.6,458.7,23.5,327.5,,,0.288,0.649,1.02,0.321,0.529,0.729,120,,75,
cherry,15,171,72,170,0,3,65.5,65.5,65.5,11.7,2407.6,2407.6,2407.6,7042.1,7042.1,7042.1,102,1061.5,2407.6,8665.7,7042.1,10171.1,59,59,9,5,36.1,36.1,36.1,39.1,39.1,,,3.119,0.756,0.321,0.301,0.079,NA,300,,40,
cherry,15,172,72,170,0,3,63.5,63.5,63.5,10.8,2154.5,2154.5,2154.5,5817.2,5817.2,5817.2,63.5,413,2154.5,4350.5,5817.2,6915.2,15,15,2,2,34.3,34.3,34.3,27,27,,,3.024,0.47,0.296,0.286,0.075,NA,200,,20,
cherry,15,173,72,170,0,3,86,86,86,8.3,2242.5,2242.5,2242.5,4653.1,4653.1,4653.1,86,362.5,2242.5,3979.8,4653.1,5521.8,19,19,7,0,41.8,41.8,41.8,25,25,,,4.095,0.637,0.227,0.348,0.091,NA,90,,0,
cherry,15,174,72,170,0,3,44.5,44.5,44.5,8.2,1146.4,1146.4,1146.4,2350.1,2350.1,2350.1,94.5,194,1146.4,2085.7,2350.1,2819.8,8,8,3,0,16.7,16.7,16.7,15.2,15.2,,,2.119,0.7,0.225,0.139,0.036,NA,120,,-25,
cherry,15,175,72,170,0,3,66,66,66,10.3,2135.7,2135.7,2135.7,5499.3,5499.3,5499.3,114,497,2135.7,4843.8,5499.3,6853.3,21,21,6,3,43.6,43.6,43.6,45.3,45.3,,,3.143,0.844,0.282,0.363,0.095,NA,80,,15,
cherry,15,176,72,170,2,2,27.5,94.5,160.5,21.8,1883.4,4472.4,6608.1,10264.4,18225.5,23724.8,104.5,783.5,1883.4,6608.1,10264.4,23724.8,8,46,1,0,83.8,132.6,166.2,83.6,152.4,,,1.31,0.774,0.597,0.698,0.362,0.542,120,,75,
cherry,15,177,72,176,0,3,67,67,67,12.3,2589,2589,2589,7961.1,7961.1,7961.1,67,409.5,2589,4741,7961.1,9037.1,26,26,12,3,48.8,48.8,48.8,33.9,33.9,,,2.436,0.641,0.564,0.582,0.294,NA,120,,75,
cherry,15,178,72,176,0,3,66,66,66,10.3,2135.7,2135.7,2135.7,5499.3,5499.3,5499.3,77,346.5,2135.7,3898.1,5499.3,6380.5,12,12,5,0,33.6,33.6,33.6,34.9,34.9,,,2.4,0.737,0.472,0.401,0.202,NA,40,,30,
cherry,15,179,72,167,0,4,70,70,70,11.1,2441,2441,2441,6773.8,6773.8,6773.8,105,438,2441,4753.2,6773.8,7929.9,19,19,7,2,54.1,54.1,54.1,64.7,64.7,,,1.029,0.484,0.342,0.142,0.069,NA,240,,60,
cherry,15,180,72,167,0,4,130,130,130,9,3675.7,3675.7,3675.7,8270.2,8270.2,8270.2,130,543.5,3675.7,6273.8,8270.2,9569.2,22,22,11,0,70.1,70.1,70.1,66.7,66.7,,,1.912,0.599,0.277,0.183,0.089,NA,20,,35,
cherry,15,181,72,167,0,4,126.5,126.5,126.5,9,3576.7,3576.7,3576.7,8047.6,8047.6,8047.6,126.5,416.5,3576.7,5398.8,8047.6,8958.7,22,22,0,0,55.1,55.1,55.1,34.7,34.7,,,1.86,0.583,0.277,0.144,0.07,NA,110,,0,
cherry,15,182,72,167,3,3,45.5,127,236,22,3144.7,6089.2,9079.7,17296,25761.3,32497.9,149,1308.5,3144.7,9079.7,17296,32497.9,13,75,6,3,111.9,168.8,222.5,44.2,159.7,,,0.669,0.687,0.677,0.293,0.284,0.626,90,,45,
cherry,15,183,72,182,0,4,42,42,42,10.7,1411.8,1411.8,1411.8,3776.6,3776.6,3776.6,93,359,1411.8,3403.6,3776.6,4772.5,12,12,4,1,29.9,29.9,29.9,42.4,42.4,,,0.923,0.624,0.486,0.267,0.134,NA,30,,25,
cherry,15,184,72,182,0,3,81.5,81.5,81.5,11.5,2944.5,2944.5,2944.5,8465.3,8465.3,8465.3,103.5,648,2944.5,6503.9,8465.3,10245,33,33,21,1,56.9,56.9,56.9,58.7,58.7,,,1.791,0.695,0.523,0.508,0.256,NA,120,,15,
cherry,15,185,72,182,0,4,67,67,67,7.5,1578.7,1578.7,1578.7,2960,2960,2960,92,256,1578.7,2766.2,2960,3553.8,17,17,7,2,23.8,23.8,23.8,14.4,14.4,,,1.473,0.617,0.341,0.213,0.107,NA,120,,-10,
cherry,15,186,73,73,2,2,88,464,2588.5,98,27093.1,70133.8,192377,663780.8,1326403.4,2124385.3,464,14300.5,27093.1,192377,663780.8,2124385.3,14,637,0,13,5125.2,9825.9,15266.8,1.2,3404,,,5.029,0.964,0.651,2.993,0.7,1.003,0,,50,
cherry,15,187,73,186,1,3,29,200,200,32,2915.4,11833.1,11833.1,23323.2,60331.8,60331.8,200,200,2915.4,11833.1,23323.2,60331.8,10,10,0,8,171.9,406.3,406.3,16.8,93.4,,,0.33,0.431,0.327,0.034,0.027,0.269,60,,45,
cherry,15,188,73,187,0,4,171,171,171,16.6,8917.7,8917.7,8917.7,37008.6,37008.6,37008.6,171,171,8917.7,8917.7,37008.6,37008.6,0,0,0,0,234.4,234.4,234.4,76.6,76.6,,,5.897,0.855,0.519,1.364,0.577,NA,120,,25,
cherry,15,189,73,186,3,2,51,376,2300.5,92.8,14868.5,43040.7,153450.8,344949.9,662622.6,1400272.7,376,14012.5,14868.5,153450.8,344949.9,1400272.7,9,613,0,7,2434.2,4700.7,9735.3,7.2,3309.4,,,0.58,0.81,0.947,0.475,0.638,1.378,10,,75,
cherry,15,190,73,189,2,3,60,325,1195,56.4,10631.1,28172.2,60430,149899.2,317672.7,432058.1,325,5464,10631.1,60430,149899.2,432058.1,11,299,1,5,1112.1,2266.5,3075.4,39.5,817.6,,,1.176,0.864,0.608,0.457,0.316,1.168,80,,30,
cherry,15,191,73,190,2,4,29,212,407.5,32.3,2942.7,12197.9,18646.5,23762.5,64115.8,81504.7,212,2035,2942.7,18646.5,23762.5,81504.7,5,118,2,1,171.2,396.8,540.8,17.1,293.6,,,0.483,0.652,0.573,0.154,0.176,0.759,180,,45,
cherry,15,192,73,191,0,5,95.5,95.5,95.5,12.1,3630.3,3630.3,3630.3,10981.6,10981.6,10981.6,140.5,541.5,3630.3,6432.6,10981.6,12382.8,33,33,12,4,99.5,99.5,99.5,71.8,71.8,,,3.293,0.663,0.375,0.581,0.184,NA,120,,25,
cherry,15,193,73,191,2,4,29,183,283,25.4,2314.1,9255.2,12073.5,14694.5,40353.3,46760.6,183,1464.5,2314.1,12073.5,14694.5,46760.6,5,80,0,4,80.7,225.6,270.1,8.2,204.7,,,1,0.863,0.786,0.471,0.499,0.902,180,,50,
cherry,15,194,73,193,0,5,49,49,49,7.9,1216.1,1216.1,1216.1,2401.8,2401.8,2401.8,76.5,212.5,1216.1,2243.4,2401.8,2915.5,12,12,8,0,12.8,12.8,12.8,16.6,16.6,,,1.69,0.418,0.311,0.159,0.047,NA,290,,15,
cherry,15,195,73,193,2,4,12.5,154,205,22.8,895.4,6941.1,8543.3,5103.5,25658.8,29664.3,154,1223,895.4,8543.3,5103.5,29664.3,5,63,1,2,34.8,144.9,176.6,38,179.9,,,0.431,0.842,0.898,0.431,0.654,0.548,160,,45,
cherry,15,196,73,195,0,5,51,51,51,10,1602.2,1602.2,1602.2,4005.5,4005.5,4005.5,89,338,1602.2,3405.5,4005.5,4907.1,14,14,2,2,31.7,31.7,31.7,39.5,39.5,,,4.08,0.578,0.439,0.911,0.18,NA,230,,25,
cherry,15,197,73,195,0,4,141.5,141.5,141.5,13.6,6045.7,6045.7,6045.7,20555.3,20555.3,20555.3,141.5,872.5,6045.7,10638.7,20555.3,22851.8,44,44,25,2,110.1,110.1,110.1,102.4,102.4,,,11.32,0.919,0.596,3.164,0.623,NA,150,,30,
cherry,15,198,73,190,2,3,19,265,727.5,51.7,3086,17541.1,31152.4,39886.4,167773.5,200654.2,265,3369,3086,31152.4,39886.4,200654.2,3,170,0,1,243.8,1154.4,1422.5,28.7,484.5,,,0.317,0.815,0.917,0.219,0.463,0.867,80,,65,
cherry,15,199,73,198,0,4,87,87,87,11.3,3088.5,3088.5,3088.5,8725,8725,8725,124.5,615.5,3088.5,6409.2,8725,10385.3,25,25,6,0,73.4,73.4,73.4,68.7,68.7,,,4.579,0.47,0.219,0.301,0.052,NA,100,,15,
cherry,15,200,73,198,1,3,18.5,246,621.5,46.8,2720,14455.1,24977.9,31823.9,127887.1,152042.8,246,2734.5,2720,24977.9,31823.9,152042.8,6,142,0,5,243.9,910.6,1105.3,1.2,387.1,,,0.974,0.928,0.905,1,0.777,0.767,80,,65,
cherry,15,201,73,200,2,4,39,227.5,603,41,5023.4,11735.1,22257.9,51489.9,96063.2,120218.9,227.5,2716,5023.4,22257.9,51489.9,120218.9,6,136,1,0,348,666.7,861.4,28.7,385.9,,,2.108,0.925,0.876,1.427,0.779,0.624,100,,30,
cherry,15,202,73,201,0,5,102,102,102,9.4,3012.2,3012.2,3012.2,7078.6,7078.6,7078.6,125.5,598.5,3012.2,6131.8,7078.6,8638.4,29,29,11,2,68.7,68.7,68.7,48,48,,,2.615,0.552,0.229,0.197,0.08,NA,110,,0,
cherry,15,203,73,201,2,4,40,188.5,462,31,3895.6,6711.7,14222.3,30190.7,44573.3,61650.4,188.5,2078.5,3895.6,14222.3,30190.7,61650.4,18,101,8,1,174.1,318.7,444.7,101.5,309.2,,,1.026,0.829,0.756,0.5,0.516,0.732,90,,45,
cherry,15,204,73,203,0,5,75,75,75,11.3,2662.5,2662.5,2662.5,7521.6,7521.6,7521.6,101,514.5,2662.5,5424,7521.6,8902.3,26,26,8,2,52.9,52.9,52.9,41.8,41.8,,,1.875,0.536,0.365,0.304,0.119,NA,340,,45,
cherry,15,205,73,203,4,4,31.5,148.5,347,24,2375,2816.1,7664.2,14250.3,14382.6,23938.1,148.5,1524,2375,7664.2,14250.3,23938.1,6,57,4,0,54.9,144.6,217.7,25,165.9,,,0.788,0.788,0.774,0.315,0.49,0.319,110,,45,
cherry,15,206,73,205,0,5,56,56,56,8.8,1548.2,1548.2,1548.2,3406,3406,3406,88,309.5,1548.2,3141,3406,4202.4,7,7,1,0,29.8,29.8,29.8,27,27,,,1.778,0.593,0.367,0.543,0.137,NA,190,,15,
cherry,15,207,73,205,0,5,86.5,86.5,86.5,8,2174,2174,2174,4348,4348,4348,86.5,252.5,2174,3217,4348,4869.5,8,8,4,0,26.7,26.7,26.7,16.9,16.9,,,2.746,0.582,0.333,0.486,0.123,NA,140,,0,
cherry,15,208,73,205,0,5,56,56,56,6.4,1125.9,1125.9,1125.9,1801.5,1801.5,1801.5,83,217.5,1125.9,2140.6,1801.5,2308.9,9,9,4,0,16.6,16.6,16.6,13.3,13.3,,,1.778,0.559,0.267,0.302,0.076,NA,20,,0,
cherry,15,209,73,205,0,4,117,117,117,12,441.1,441.1,441.1,132.3,132.3,132.3,117,713,441.1,4185.9,132.3,2004.7,27,27,16,0,89.7,89.7,89.7,83.7,83.7,,,3.714,0.788,0.05,1.634,0.412,NA,90,,55,
cherry,15,210,73,189,2,2,19.5,246.5,775.5,84.5,5176.6,24256.4,56597.9,109354.8,278350.8,471986.4,289.5,5848,5176.6,56597.9,109354.8,471986.4,2,236,0,1,636.8,2068,3214.2,8.1,1613,,,0.382,0.77,0.911,0.262,0.33,0.617,,,,
cherry,15,211,73,210,2,3,70,227,427,44.3,9742.1,19079.8,30116.8,107893.5,168996,223735.9,270,3383,9742.1,30116.8,107893.5,223735.9,19,132,1,6,1011.3,1431.2,1787,94.9,993.3,,,3.59,0.933,0.524,1.588,0.556,0.917,50,,35,
cherry,15,212,73,211,0,4,95,95,95,16,4775.2,4775.2,4775.2,19100.9,19100.9,19100.9,137,1001.5,4775.2,10470.9,19100.9,21948.8,33,33,13,2,127.8,127.8,127.8,182.5,182.5,,,1.357,0.507,0.361,0.126,0.072,NA,350,,10,
cherry,15,213,73,211,2,4,39,157,262,39.3,4815.1,9337.7,15599.5,47308.5,61102.5,96741.5,200,2311.5,4815.1,15599.5,47308.5,96741.5,12,80,1,3,288.5,419.9,647.9,158.6,715.9,,,0.557,0.741,0.887,0.285,0.363,0.633,30,,40,
cherry,15,214,73,213,0,5,118,118,118,12.2,4522.6,4522.6,4522.6,13794,13794,13794,143,877.5,4522.6,9294.7,13794,16180,33,33,12,1,131.4,131.4,131.4,135.1,135.1,,,3.026,0.715,0.31,0.455,0.203,NA,120,,20,
cherry,15,215,73,213,2,4,25,66,105,28.8,2261.9,3382.5,6261.8,16286,18723.3,35639,161,1395,2261.9,6261.8,16286,35639,6,35,0,0,99.4,119,228,58,422.2,,,0.641,0.805,0.733,0.345,0.352,0.757,10,,50,
cherry,15,216,73,215,0,5,41,41,41,8.7,1120.6,1120.6,1120.6,2437.3,2437.3,2437.3,59,382.5,1120.6,3266.3,2437.3,3510.2,10,10,4,0,19.6,19.6,19.6,70.8,70.8,,,1.64,0.366,0.302,0.197,0.086,NA,240,,80,
cherry,15,217,73,215,0,4,39,39,39,23.5,2879.3,2879.3,2879.3,16915.7,16915.7,16915.7,136,987.5,2879.3,8838.9,16915.7,19895.5,19,19,2,0,109,109,109,293.4,293.4,,,1.56,0.845,0.816,1.097,0.478,NA,50,,15,
cherry,15,218,74,210,2,3,26,195,329,49.4,4035.1,14084.5,21304.5,49833,104033.5,138895.7,195,2445.5,4035.1,21304.5,49833,138895.7,8,102,2,1,269.9,629.2,790.4,72.3,611.6,,,1.333,0.674,0.585,0.424,0.246,0.443,10,,10,
cherry,15,219,74,218,0,4,82,82,82,12.3,3168.6,3168.6,3168.6,9743.5,9743.5,9743.5,105,725.5,3168.6,7211.8,9743.5,11765.1,29,29,5,7,62.9,62.9,62.9,77.6,77.6,,,3.154,0.538,0.249,0.233,0.08,NA,310,,30,
cherry,15,220,74,218,2,3,46,169,221,30.5,4407.7,10049.4,14100.8,33608.4,54200.5,79319.2,169,1694,4407.7,14100.8,33608.4,79319.2,13,65,1,0,231.1,359.3,457.6,139.6,461.7,,,1.769,0.867,0.617,0.856,0.579,0.89,10,,15,
cherry,15,221,74,220,0,4,123,123,123,14.6,5641.7,5641.7,5641.7,20592.1,20592.1,20592.1,123,979.5,5641.7,11023.2,20592.1,23282.9,36,36,9,3,128.2,128.2,128.2,95.3,95.3,,,2.674,0.728,0.479,0.555,0.28,NA,310,,30,
cherry,15,222,74,220,0,3,52,52,52,24.8,4051.4,4051.4,4051.4,25118.7,25118.7,25118.7,52,668.5,4051.4,7925,25118.7,27055.5,16,16,5,0,98.3,98.3,98.3,226.8,226.8,,,1.13,0.308,0.813,0.425,0.215,NA,10,,0,
cherry,15,223,74,189,2,3,55,174.5,279,39.3,6790.6,13411.9,21554.4,66717.2,100609.3,151278.3,260,2649.5,6790.6,21554.4,66717.2,151278.3,9,69,0,1,535.8,725.4,1011.5,147.7,871.6,,,1.078,0.691,0.423,0.22,0.104,0.949,0,,90,
cherry,15,224,74,223,0,4,67.5,67.5,67.5,25.9,5492.3,5492.3,5492.3,35562.6,35562.6,35562.6,188.5,1059,5492.3,11722.1,35562.6,38677.5,18,18,2,1,201.9,201.9,201.9,333.8,333.8,,,1.227,0.725,0.659,0.377,0.2,NA,260,,65,
cherry,15,225,74,223,2,4,37,119.5,156.5,28.2,3277.9,6621.3,9271.5,23109.5,33892.1,48998.5,205,1535.5,3277.9,9271.5,23109.5,48998.5,2,42,0,1,104.5,189.6,273.8,64.4,390.1,,,0.673,0.788,0.718,0.195,0.271,0.863,0,,90,
cherry,15,226,74,225,0,5,82.5,82.5,82.5,12.9,3343.4,3343.4,3343.4,10782.6,10782.6,10782.6,132.5,731.5,3343.4,7421.2,10782.6,12821.5,25,25,12,2,85.1,85.1,85.1,99.3,99.3,,,2.23,0.646,0.457,0.814,0.311,NA,10,,50,
cherry,15,227,74,225,0,4,37,37,37,22.8,2650.2,2650.2,2650.2,15106.4,15106.4,15106.4,168,767,2650.2,7236.9,15106.4,17399.8,15,15,3,2,84.2,84.2,84.2,226.4,226.4,,,1,0.82,0.809,0.806,0.308,NA,320,,50,
cherry,15,228,74,240,2,3,76.5,213,371.5,46.9,11271.6,22106.4,29153.9,132159.1,210206.4,236326.3,213,2546,11271.6,29153.9,132159.1,236326.3,14,105,2,0,235.7,721.3,927.6,106.3,856.7,,,3.06,0.614,0.545,0.293,0.133,0.611,130,,45,
cherry,15,229,74,228,0,4,95,95,95,11.8,3521.7,3521.7,3521.7,10389.1,10389.1,10389.1,95,184,3521.7,4080.9,10389.1,10668.7,27,27,8,5,107.4,107.4,107.4,100.6,100.6,,,1.242,0.446,0.252,0.456,0.116,NA,100,,0,
cherry,15,230,74,228,2,3,60,136.5,200,34.7,6540.8,10834.8,14360.6,56741.4,78047.3,93778.1,136.5,2285.5,6540.8,14360.6,56741.4,93778.1,18,64,3,1,347.5,485.6,584.5,253.9,649.8,,,0.784,0.641,0.74,1.474,0.63,0.776,100,,35,
cherry,15,231,74,230,0,4,34,34,34,19.3,2061.5,2061.5,2061.5,9946.8,9946.8,9946.8,34,717.5,2061.5,6356.1,9946.8,12094.1,11,11,1,3,59.5,59.5,59.5,173.8,173.8,,,0.567,0.249,0.556,0.171,0.102,NA,10,,40,
cherry,15,232,74,230,2,3,39,76.5,106,23.7,2903.8,4294,5758.3,17204.9,21305.9,27089.9,76.5,1508,2903.8,5758.3,17204.9,27089.9,14,35,6,1,105.8,138.1,177.5,64.2,222.1,,,0.65,0.56,0.683,0.304,0.304,0.692,90,,35,
